speciesId,matched_taxonID,acceptedNameUsageID,taxonName,domain,kingdom,phylum,class,subclass,superorder,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,parentNameUsageID
A-Ctenophora-000004,,,Comb jelly sp. 1,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Ctenophora-000005,,,Comb jelly sp. 2,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Ctenophora-000006,,,Comb jelly sp. 3,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Ctenophora-000007,,,Comb jelly sp. 4,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Ctenophora-000008,,,Comb jelly sp. 5,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Ctenophora-000009,,,Comb jelly sp. 6,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Ctenophora-000010,,,Benthic ctenophore sp. INT-1311,Eukarya,Animalia,Ctenophora,Tentaculata,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,365
A-Arth-Crus-Copepoda-000005,,,Copepod sp. 1,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000006,,,Copepod sp. 2,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000007,,,Copepod sp. 3,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000008,,,Copepod sp. 4,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000009,,,Copepod sp. 5,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000010,,,Copepod sp. 6,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000011,,,Copepod sp. 7,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000012,,,Copepod sp. 8,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000013,,,Copepod sp. 9,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000014,,,Copepod sp. 10,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000015,,,Copepod sp. 11,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000016,,,Copepod sp. 12,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000017,,,Copepod sp. 13,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000018,,,Copepod sp. 14,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000019,,,Copepod sp. 15,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000020,,,Copepod sp. 16,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Copepoda-000021,,,Copepod sp. 17,Eukarya,Animalia,Arthropoda,Copepoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,11545536
A-Arth-Crus-Ostracoda-000001,,,Ostracod sp. 1,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000002,,,Ostracod sp. 2,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000003,,,Ostracod sp. 3,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000004,,,Ostracod sp. 4,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000005,,,Ostracod sp. 5,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000006,,,Ostracod sp. 6,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000007,,,Ostracod sp. 7,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000008,,,Ostracod sp. 8,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000009,,,Ostracod sp. 9,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000010,,,Ostracod sp. 10,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000011,,,Ostracod sp. 11,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000012,,,Ostracod sp. 12,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000013,,,Ostracod sp. 13,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000014,,,Ostracod sp. 14,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000015,,,Ostracod sp. 15,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Crus-Ostracoda-000016,,,Ostracod sp. 16,Eukarya,Animalia,Arthropoda,Ostracoda,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,353
A-Arth-Hexa-Collembola-000001,,,Collembola sp. INT-0720,Eukarya,Animalia,Arthropoda,Collembola,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,10713444
A-Arth-Hexa-Collembola-000002,,,Collembola sp.,Eukarya,Animalia,Arthropoda,Collembola,"","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,10713444
A-Arth-Arac-Ambl-000001,,,Amblypygi sp. ZRC_ENT00014159,Eukarya,Animalia,Arthropoda,Arachnida,"","",Amblypygi,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1160
A-Arth-Arac-Aran-000051,,,Araneae sp. ZRC_BDP0072018,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1496
A-Arth-Arac-Opil-000002,,,Opiliones sp. ZRCBDP_0071973,Eukarya,Animalia,Arthropoda,Arachnida,"","",Opiliones,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,907
A-Arth-Arac-Scor-000002,,,Scorpiones sp. ZRCBDP_0071969,Eukarya,Animalia,Arthropoda,Arachnida,"","",Scorpiones,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,872
A-Arth-Arac-Scor-000003,,,Scorpiones sp. ZRCBDP_0072011,Eukarya,Animalia,Arthropoda,Arachnida,"","",Scorpiones,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,872
A-Arth-Crus-Amphipoda-000022,,,Amphipoda sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000031,,,Amphipoda sp. 10,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000032,,,Amphipoda sp. 11,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000033,,,Amphipoda sp. 12,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000034,,,Amphipoda sp. 13,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000035,,,Amphipoda sp. 14,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000036,,,Amphipoda sp. 15,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000037,,,Amphipoda sp. 16,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000038,,,Amphipoda sp. 17,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000039,,,Amphipoda sp. 18,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000040,,,Amphipoda sp. 19,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000023,,,Amphipoda sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000041,,,Amphipoda sp. 21,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000042,,,Amphipoda sp. 22,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000043,,,Amphipoda sp. 23,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000044,,,Amphipoda sp. 24,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000045,,,Amphipoda sp. 25,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000046,,,Amphipoda sp. 26,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000047,,,Amphipoda sp. 27,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000048,,,Amphipoda sp. 28,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000049,,,Amphipoda sp. 29,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000024,,,Amphipoda sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000050,,,Amphipoda sp. 30,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000051,,,Amphipoda sp. 31,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000052,,,Amphipoda sp. 32,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000053,,,Amphipoda sp. 33,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000054,,,Amphipoda sp. 34,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000055,,,Amphipoda sp. 35,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000056,,,Amphipoda sp. 36,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000057,,,Amphipoda sp. 37,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000058,,,Amphipoda sp. 38,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000059,,,Amphipoda sp. 39,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000025,,,Amphipoda sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000060,,,Amphipoda sp. 40,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000061,,,Amphipoda sp. 41,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000062,,,Amphipoda sp. 42,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000063,,,Amphipoda sp. 43,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000064,,,Amphipoda sp. 44,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000065,,,Amphipoda sp. 45,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000066,,,Amphipoda sp. 46,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000067,,,Amphipoda sp. 47,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000068,,,Amphipoda sp. 48,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000069,,,Amphipoda sp. 49,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000026,,,Amphipoda sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000070,,,Amphipoda sp. 50,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000071,,,Amphipoda sp. 51,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000080,,,Amphipoda sp. 52,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000081,,,Amphipoda sp. 53,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000082,,,Amphipoda sp. 54,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000083,,,Amphipoda sp. 55,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000027,,,Amphipoda sp. 6,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000028,,,Amphipoda sp. 7,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000029,,,Amphipoda sp. 8,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000030,,,Amphipoda sp. 9,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000006,,,Caprelloidea sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000072,,,Skeleton shrimp sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000073,,,Skeleton shrimp sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000074,,,Skeleton shrimp sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000075,,,Skeleton shrimp sp. 6,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000076,,,Skeleton shrimp sp. 7,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000077,,,Skeleton shrimp sp. 8,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000078,,,Skeleton shrimp sp. 9,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000020,,,Skeleton shrimp sp.1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Amphipoda-000021,,,Skeleton shrimp sp.2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Caprelloidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1231
A-Arth-Crus-Cumacea-000001,,,Cumacean. sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Cumacea,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1500
A-Arth-Crus-Cumacea-000002,,,Cumacean. sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Cumacea,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1500
A-Arth-Crus-Cumacea-000003,,,Cumacean. sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Cumacea,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1500
A-Arth-Crus-Cumacea-000004,,,Cumacean. sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Cumacea,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1500
A-Arth-Crus-Cumacea-000005,,,Cumacean. sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Cumacea,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1500
A-Arth-Crus-Cumacea-000006,,,Cumacean. sp. 6,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Cumacea,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,1500
A-Arth-Crus-Decapoda-000095,,,Majoidea sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000096,,,Majoidea sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000097,,,Majoidea sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000098,,,Majoidea sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000099,,,Majoidea sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000100,,,Majoidea sp. 6,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000101,,,Majoidea sp. 7,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000102,,,Majoidea sp. 8,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000103,,,Majoidea sp. 9,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000104,,,Majoidea sp. 10,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000263,,,Hermit crab sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Anomura,"","",Paguroidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000264,,,Hermit crab sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Anomura,"","",Paguroidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
A-Arth-Crus-Decapoda-000265,,,Hermit crab sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Anomura,"","",Paguroidea,"","","","","","","","",BOSuncornirmedSpecies,BOSunformired,637
